entity_id,legal_name,country,industry,incorporation_date,source_system,risk_rating
8548,"Blanchard, Hernandez and Day",Germany,Insurance,2021-03-19,RegSys,Medium
8549,Wilson-Patterson,United Kingdom,Banking,1999-09-19,RegSys,High
8550,Santos LLC,Singapore,Insurance,2023-01-01,CRM,High
8551,Barron Group,United States,Manufacturing,2002-10-20,ERP,Medium
8552,Cummings Inc,India,Banking,1997-01-21,CRM,Low
8553,"Stephenson, Reed and Turner",Singapore,Banking,2024-03-09,RegSys,High
8554,"Arroyo, Jackson and Patel",United Kingdom,Technology,2016-04-07,PartnerFeed,High
8555,Yoder and Sons,United Kingdom,Insurance,2006-12-11,RegSys,High
8556,"James, Marquez and Carey",United States,Manufacturing,2005-09-08,RegSys,Low
8557,"Archer, Thomas and Callahan",India,Manufacturing,2024-02-12,PartnerFeed,Medium
8558,Garza-Gonzalez,India,Insurance,2012-08-11,RegSys,Medium
8559,Griffin Group,United Kingdom,Asset Management,2022-01-18,PartnerFeed,Low
8560,Chan-Mcmillan,Switzerland,Banking,2003-05-30,CRM,Medium
8561,Frost-Haney,Japan,Technology,2026-01-16,RegSys,Low
8562,Cannon-Moore,United States,Insurance,2021-02-28,PartnerFeed,Low
8563,Park and Sons,United States,Technology,2023-01-27,CRM,High
8564,Cole LLC,Germany,Manufacturing,2007-08-06,PartnerFeed,Medium
8565,Torres-Wilson,France,Technology,2009-04-19,ERP,High
8566,Scott Ltd,Switzerland,Manufacturing,2016-09-10,PartnerFeed,Low
8567,Osborne-Knapp,Singapore,Banking,1997-12-24,ERP,Medium
8568,Garza-Webb,Germany,Manufacturing,2011-12-18,CRM,Low
8569,Joseph-Huerta,Switzerland,Asset Management,2014-06-07,CRM,Low
8570,"Hood, Riley and White",United Kingdom,Manufacturing,2015-08-04,CRM,Low
8571,Beck Inc,Singapore,Asset Management,2002-02-25,ERP,Medium
8572,Carpenter and Sons,France,Banking,2008-09-15,PartnerFeed,Low
8573,Mathis-Everett,India,Banking,2001-04-15,PartnerFeed,Low
8574,"Acosta, Parker and Thomas",Japan,Banking,2022-03-29,CRM,Medium
8575,Douglas Ltd,France,Asset Management,2020-07-28,CRM,Medium
8576,Thompson-Chan,Germany,Manufacturing,1999-11-02,PartnerFeed,Low
8577,"Jones, Abbott and Nguyen",United States,Manufacturing,2023-08-25,RegSys,High
8578,Rojas and Sons,United Kingdom,Manufacturing,2003-02-11,RegSys,Low
8579,Ross and Sons,United Kingdom,Insurance,2010-11-19,CRM,High
8580,Moore Inc,Germany,Asset Management,2018-04-22,RegSys,Medium
8581,Glenn Group,United Kingdom,Technology,2019-12-02,PartnerFeed,Low
8582,"Wheeler, Powers and Espinoza",Switzerland,Manufacturing,2011-03-27,ERP,Low
8583,"Moore, Edwards and Hernandez",Switzerland,Technology,2023-05-30,ERP,Medium
8584,Reynolds LLC,France,Asset Management,2005-01-31,ERP,High
8585,Gonzalez LLC,United Kingdom,Insurance,1999-01-25,PartnerFeed,Medium
8586,Williams and Sons,Switzerland,Insurance,2006-11-10,ERP,Medium
8587,"Diaz, Rice and Friedman",United States,Technology,2017-10-12,RegSys,Low
8588,Durham-Wilkerson,France,Insurance,2002-09-04,CRM,Low
8589,Torres Group,Singapore,Insurance,1999-06-13,CRM,Low
8590,Mathews Group,Switzerland,Insurance,2002-06-08,PartnerFeed,Low
8591,"Foley, Kline and Rubio",India,Insurance,2014-10-02,RegSys,High
8592,Ford-Rosario,France,Banking,2010-05-07,ERP,Low
8593,"Long, Bennett and Roberts",Switzerland,Manufacturing,2004-09-10,PartnerFeed,Medium
8594,Reilly-Wolf,India,Asset Management,2009-09-07,CRM,Low
8595,"Russell, Ryan and Nelson",Germany,Asset Management,2015-02-19,ERP,Medium
8596,"Levine, Mccormick and Carter",India,Manufacturing,1997-07-01,PartnerFeed,High
8597,Olson-Thomas,Singapore,Banking,2020-06-27,ERP,Low
8598,Jones Inc,India,Manufacturing,2002-10-25,PartnerFeed,Low
8599,Lewis and Sons,United States,Manufacturing,2002-07-15,PartnerFeed,Low
8600,Henderson Ltd,Germany,Manufacturing,2019-10-23,ERP,Medium
8601,Doyle-Armstrong,Germany,Insurance,2026-02-01,CRM,Low
8602,"Morgan, Cochran and Rivas",Singapore,Banking,2017-11-12,CRM,Medium
8603,"Moore, Gordon and Rivas",Switzerland,Technology,2005-02-02,RegSys,Medium
8604,Jennings-Ryan,Singapore,Asset Management,1996-08-18,RegSys,Medium
8605,Simon-Chapman,United States,Asset Management,2023-10-14,PartnerFeed,Medium
8606,Miller Ltd,United States,Banking,1998-07-31,ERP,High
8607,"Yang, Marks and Ruiz",United States,Banking,2012-04-06,PartnerFeed,Low
8608,"Holland, Campbell and Anderson",Switzerland,Asset Management,2022-08-04,ERP,Low
8609,"Mitchell, Castillo and Garcia",Germany,Technology,2022-05-03,PartnerFeed,Low
8610,Daniel-Houston,Germany,Insurance,2020-09-02,CRM,Medium
8611,"Freeman, Torres and Mathews",United Kingdom,Manufacturing,2018-01-09,ERP,High
8612,Black LLC,United States,Technology,2023-04-25,RegSys,High
8613,Frazier and Sons,Japan,Asset Management,2025-10-26,ERP,Medium
8614,Rodriguez LLC,Japan,Technology,2025-10-11,PartnerFeed,High
8615,Singh-Hanson,Singapore,Insurance,2017-09-05,RegSys,Low
8616,"Patterson, Rogers and Curtis",Japan,Technology,1997-05-20,RegSys,Low
8617,"Sanchez, Coleman and Ortiz",France,Insurance,2010-09-23,ERP,Low
8618,"Barrera, Howard and Rice",India,Asset Management,2005-06-05,CRM,Low
8619,"Harper, Baker and Roberts",India,Manufacturing,2009-03-23,RegSys,Medium
8620,Lucas-Rogers,France,Asset Management,2002-10-29,RegSys,Medium
8621,Chavez Inc,Germany,Banking,2010-06-09,ERP,Low
8622,Henry and Sons,Singapore,Banking,2014-01-24,CRM,Low
8623,"Martinez, Parker and Wood",Japan,Asset Management,2024-07-15,RegSys,Medium
8624,Carter-Garcia,United States,Technology,2025-03-12,CRM,Low
8625,"Williams, Henry and Kelley",France,Technology,2010-08-08,RegSys,Low
8626,"Watson, Mcmillan and Hernandez",Japan,Technology,1997-06-25,RegSys,Low
8627,"Watts, Miller and Davis",India,Manufacturing,2018-06-02,PartnerFeed,Low
8628,Mclaughlin and Sons,United States,Insurance,2024-02-23,ERP,High
8629,York Ltd,United States,Manufacturing,2019-03-12,ERP,Medium
8630,"Ochoa, Sullivan and Day",United Kingdom,Asset Management,2017-06-21,CRM,Low
8631,Reid-Griffin,India,Insurance,2000-07-13,RegSys,Low
8632,"Kelly, James and Cooke",Switzerland,Asset Management,2018-03-18,RegSys,High
8633,Ferguson-Larsen,Japan,Manufacturing,1996-10-13,PartnerFeed,High
8634,"Richardson, Anderson and Chavez",United Kingdom,Manufacturing,2004-08-08,PartnerFeed,Low
8635,Hensley-Mcclure,India,Asset Management,2015-11-30,PartnerFeed,Low
8636,Taylor-Werner,Singapore,Banking,2016-10-31,PartnerFeed,Low
8637,Herrera-Rhodes,Singapore,Technology,1998-03-15,RegSys,High
8638,Barnes-Moore,Japan,Asset Management,2020-04-30,ERP,Low
8639,Austin and Sons,Germany,Technology,2010-12-09,RegSys,Medium
8640,Snyder Inc,United Kingdom,Manufacturing,2019-03-17,PartnerFeed,Medium
8641,Price Group,Germany,Manufacturing,2016-08-05,ERP,High
8642,Pittman-Macdonald,Singapore,Manufacturing,2017-11-02,PartnerFeed,High
8643,Davis-Sharp,India,Manufacturing,2025-04-03,RegSys,High
8644,Fisher LLC,Japan,Manufacturing,2015-01-08,PartnerFeed,High
8645,"Hudson, Pacheco and Johnston",France,Banking,2021-10-18,PartnerFeed,Low
8646,"Conner, Stewart and Vasquez",United Kingdom,Banking,1997-04-20,ERP,Medium
8647,Perez-King,United States,Technology,2003-05-19,PartnerFeed,Low
8648,Murillo and Sons,France,Manufacturing,2003-08-10,ERP,High
8649,Taylor Group,Germany,Asset Management,2009-04-03,CRM,Low
8650,Brown LLC,United Kingdom,Banking,2013-09-03,RegSys,High
8651,Ramirez PLC,Singapore,Asset Management,2017-03-29,ERP,Medium
8652,Cook-Haynes,Japan,Manufacturing,2021-11-02,PartnerFeed,High
8653,Hodges Group,United Kingdom,Banking,2003-12-26,ERP,Low
8654,"Martinez, Wagner and Davis",Singapore,Manufacturing,2007-05-23,PartnerFeed,Low
8655,Lin Ltd,Singapore,Insurance,2001-07-03,PartnerFeed,High
8656,Donovan-Mack,Germany,Banking,2015-08-31,ERP,Low
8657,Schmitt-Hernandez,Japan,Technology,2015-11-30,RegSys,Low
8658,Ruiz PLC,United States,Banking,2017-10-09,RegSys,Medium
8659,Pearson PLC,Switzerland,Technology,2008-03-05,ERP,Low
8660,Alexander Group,Japan,Banking,2013-07-30,CRM,Low
8661,Lester-Chung,Japan,Technology,2011-11-08,RegSys,Medium
8662,"Hernandez, Griffin and Reyes",United Kingdom,Manufacturing,2004-01-06,PartnerFeed,Medium
8663,"Kirk, Murphy and Lynn",Singapore,Insurance,2011-01-12,RegSys,Medium
8664,Rodriguez Ltd,United States,Asset Management,2014-05-24,CRM,High
8665,Johnson-Delacruz,Germany,Asset Management,2025-08-30,PartnerFeed,Low
8666,Martin-Barron,France,Banking,2015-05-30,CRM,Low
8667,Cooke-Johnson,Japan,Insurance,2021-07-07,ERP,High
8668,Vargas and Sons,Singapore,Insurance,1997-12-05,PartnerFeed,Medium
8669,Hayden Ltd,France,Technology,2003-11-07,RegSys,Low
8670,Miller-Hoover,Switzerland,Technology,1997-02-19,RegSys,Low
8671,Alexander-Anderson,Germany,Manufacturing,2020-09-27,ERP,Low
8672,Williams-Franco,France,Insurance,2017-10-08,ERP,Low
8673,Evans LLC,Germany,Manufacturing,2025-12-01,RegSys,High
8674,Bryant Ltd,United Kingdom,Technology,2003-03-17,ERP,Low
8675,"Wyatt, Walker and Brown",India,Banking,2005-01-29,RegSys,Low
8676,"Taylor, Everett and Mckee",Japan,Insurance,2022-01-02,CRM,Medium
8677,Reyes-Campbell,Switzerland,Manufacturing,2003-11-05,CRM,High
8678,Garcia LLC,Switzerland,Insurance,2022-06-21,PartnerFeed,High
8679,Moore and Sons,Singapore,Technology,2014-08-23,CRM,High
8680,Douglas Ltd,United Kingdom,Manufacturing,2005-03-06,ERP,Low
8681,"Rios, Bradley and Lee",France,Asset Management,2001-10-29,RegSys,Low
8682,"White, Hill and Brady",Japan,Insurance,2025-09-03,RegSys,Low
8683,Navarro Inc,Switzerland,Asset Management,2012-01-21,PartnerFeed,Medium
8684,"Casey, Macdonald and Fox",France,Banking,2015-08-24,PartnerFeed,Low
8685,"Gonzalez, Allen and Tanner",France,Insurance,2018-03-09,PartnerFeed,Low
8686,Serrano-Jimenez,Germany,Technology,2004-08-30,RegSys,Medium
8687,Bailey-Nichols,United Kingdom,Banking,2018-08-13,CRM,High
8688,Jordan Ltd,Switzerland,Technology,2017-05-24,ERP,Medium
8689,"Moore, Kane and Taylor",United Kingdom,Insurance,2022-12-04,PartnerFeed,Medium
8690,Ware and Sons,Singapore,Technology,2009-12-01,PartnerFeed,High
8691,"Nguyen, Watson and Bauer",Germany,Asset Management,1997-05-01,ERP,Low
8692,Gardner LLC,France,Technology,2004-12-06,PartnerFeed,Low
8693,Morgan-Weaver,India,Technology,2017-04-25,ERP,High
8694,Jones-Brown,United States,Technology,2025-11-04,PartnerFeed,Low
8695,Austin Group,France,Banking,2012-06-17,RegSys,High
8696,Huff Group,Germany,Manufacturing,2010-01-26,ERP,High
8697,Archer-Walls,United States,Insurance,2009-08-24,PartnerFeed,High
8698,Mason Group,Switzerland,Asset Management,2017-02-03,RegSys,Medium
8699,Murphy-Graham,India,Banking,2010-04-08,RegSys,Low
8700,"Nunez, Carter and Moore",Germany,Manufacturing,1999-07-06,RegSys,High
8701,Graham LLC,Switzerland,Manufacturing,2009-06-27,RegSys,Medium
8702,Roberts Ltd,Japan,Insurance,2006-08-28,RegSys,Low
8703,"Young, Huynh and Johnston",Japan,Manufacturing,2016-07-04,CRM,Medium
8704,"Perez, Huffman and Morales",United States,Asset Management,1999-05-31,RegSys,High
8705,Gutierrez-Elliott,Singapore,Manufacturing,2024-11-25,ERP,Low
8706,"Martin, Jenkins and Franco",France,Insurance,2015-07-17,PartnerFeed,Low
8707,"Cline, Harvey and Murillo",Switzerland,Banking,2017-11-06,PartnerFeed,Low
8708,Ferguson-Watson,Singapore,Technology,2022-07-28,CRM,Medium
8709,"Ramirez, Russell and Watson",Singapore,Asset Management,2023-06-17,CRM,Medium
8710,Roberts Group,Germany,Banking,2008-03-01,ERP,High
8711,Terry LLC,France,Insurance,2026-03-17,ERP,High
8712,"Baker, Gallegos and Randolph",Germany,Technology,1996-11-23,PartnerFeed,Medium
8713,Brown PLC,Germany,Asset Management,2017-08-31,PartnerFeed,Medium
8714,Werner-Cole,Singapore,Asset Management,2001-04-26,PartnerFeed,Medium
8715,Chavez-Scott,United Kingdom,Insurance,2023-03-16,RegSys,Medium
8716,Bowman Ltd,Singapore,Manufacturing,2023-05-11,PartnerFeed,Medium
8717,Shannon LLC,India,Asset Management,2002-10-17,PartnerFeed,High
8718,Martinez LLC,United Kingdom,Manufacturing,2016-06-26,PartnerFeed,High
8719,"Moore, Moore and Smith",Japan,Insurance,2000-10-04,CRM,Medium
8720,"Alexander, Moore and Shaffer",Germany,Manufacturing,1998-09-07,CRM,Low
8721,Murphy-Thomas,Switzerland,Asset Management,2016-09-02,CRM,Medium
8722,Wilson and Sons,Germany,Insurance,2023-10-28,CRM,Low
8723,Wagner-Donaldson,India,Manufacturing,2017-11-27,CRM,High
8724,Hughes-Ruiz,Switzerland,Insurance,2008-04-07,CRM,High
8725,Hart Ltd,Germany,Insurance,2021-09-22,RegSys,High
8726,Krueger-Gates,United States,Technology,2015-02-26,RegSys,Medium
8727,Johnson-Willis,India,Manufacturing,2009-05-02,RegSys,Low
8728,"Young, Stark and Thompson",Japan,Banking,2014-03-12,ERP,High
8729,"Hansen, Cooper and Robinson",Germany,Insurance,2006-09-22,PartnerFeed,High
8730,Snyder Ltd,Japan,Banking,2025-12-14,CRM,High
8731,Kennedy and Sons,Japan,Insurance,2019-03-29,RegSys,Medium
8732,"Davidson, Robinson and Murphy",Switzerland,Manufacturing,2010-07-22,CRM,Low
8733,Ramirez Group,Japan,Banking,2008-10-22,CRM,Medium
8734,Herrera PLC,Germany,Banking,2014-06-01,PartnerFeed,Low
8735,Lopez Group,Singapore,Asset Management,2003-10-30,PartnerFeed,Low
8736,Martin-Perry,Switzerland,Insurance,2021-03-10,PartnerFeed,Medium
8737,Reed-Bell,Japan,Banking,2013-06-28,CRM,Low
8738,"Johnson, Mcdaniel and Lucas",Germany,Insurance,2014-06-12,ERP,High
8739,Lowe Ltd,United States,Banking,1996-12-07,ERP,High
8740,Martinez-Reyes,France,Insurance,2013-06-27,ERP,Medium
8741,May Ltd,Switzerland,Insurance,2004-03-21,RegSys,Medium
8742,"Armstrong, Martinez and Snyder",France,Asset Management,2025-11-16,RegSys,High
8743,Kelley and Sons,United Kingdom,Asset Management,2021-02-25,RegSys,High
8744,Francis-Morris,Japan,Asset Management,2023-10-02,ERP,Low
8745,"Williams, Aguilar and Ruiz",United Kingdom,Technology,2019-04-17,ERP,Medium
8746,"Klein, Stark and Davis",Germany,Manufacturing,2014-05-21,CRM,Medium
8747,"Johnson, Lowe and Sweeney",United States,Manufacturing,2005-05-09,CRM,High
8748,Wilson Inc,Japan,Technology,2022-04-17,ERP,High
8749,Bean-Adkins,France,Banking,2021-11-11,RegSys,Medium
8750,Rogers Ltd,United Kingdom,Technology,2026-05-04,CRM,High
8751,Larson and Sons,United States,Technology,1999-05-27,ERP,High
8752,Berg PLC,United Kingdom,Manufacturing,2023-07-06,ERP,High
8753,Le-Short,Germany,Manufacturing,2024-04-27,PartnerFeed,High
8754,Warner-Mcneil,United Kingdom,Technology,1999-07-05,CRM,Low
8755,Reynolds Inc,Switzerland,Asset Management,1999-12-15,ERP,Medium
8756,Griffin Inc,France,Manufacturing,2007-01-29,RegSys,Medium
8757,"Chavez, Brown and Moore",Switzerland,Technology,2015-06-24,ERP,High
8758,Elliott-Fuller,Japan,Asset Management,2008-11-16,CRM,Low
8759,"Hall, Morales and Lang",France,Technology,1997-02-10,PartnerFeed,Medium
8760,Wood Inc,Singapore,Manufacturing,1997-05-19,RegSys,Low
8761,Mckee LLC,Singapore,Insurance,2005-09-06,CRM,Medium
8762,Smith-Adams,Germany,Banking,2024-07-25,RegSys,Low
8763,Fitzpatrick Inc,United States,Banking,1998-10-16,CRM,Medium
8764,Caldwell Ltd,India,Insurance,2008-04-13,PartnerFeed,Low
8765,Soto-Strong,India,Manufacturing,2011-03-05,ERP,Medium
8766,"Pham, Burton and Sanders",Germany,Banking,2023-04-09,ERP,Medium
8767,White-Russell,Germany,Insurance,2023-08-03,ERP,Low
8768,"Levine, Gomez and Miller",France,Banking,2016-07-27,RegSys,Medium
8769,Garcia-Carter,Germany,Manufacturing,2016-12-06,PartnerFeed,High
8770,Aguilar Ltd,Singapore,Technology,2018-05-21,CRM,Low
8771,"Hernandez, Hernandez and Serrano",Germany,Asset Management,2000-04-23,PartnerFeed,Low
8772,"Hernandez, Cobb and Murray",India,Banking,2024-02-26,CRM,Low
8773,Reed and Sons,Japan,Banking,2004-08-13,RegSys,High
8774,"Copeland, Graham and Erickson",Japan,Asset Management,2007-08-24,CRM,Low
8775,Johnson PLC,Singapore,Manufacturing,1998-11-02,CRM,High
8776,"Black, Gonzales and Jackson",Switzerland,Insurance,2024-11-17,ERP,Low
8777,Caldwell Inc,United States,Banking,1996-12-15,RegSys,Medium
8778,Dillon PLC,United Kingdom,Technology,2017-07-24,PartnerFeed,High
8779,Brown PLC,France,Asset Management,2014-04-08,RegSys,Medium
8780,"Mitchell, Dennis and Lewis",United Kingdom,Asset Management,2005-11-04,CRM,Medium
8781,Rodriguez-Garner,Switzerland,Insurance,1997-11-13,CRM,Low
8782,"Adams, Hale and Adams",United States,Insurance,2010-06-29,CRM,Low
8783,Hunt PLC,India,Insurance,2001-08-30,PartnerFeed,High
8784,Alvarez-Phillips,Switzerland,Manufacturing,2014-02-16,ERP,Low
8785,Cooley Inc,Switzerland,Insurance,2023-03-03,ERP,High
8786,Smith-Rivera,Switzerland,Banking,2020-11-27,ERP,Medium
8787,"Chan, Michael and Bailey",India,Banking,1996-07-31,RegSys,Medium
8788,"Allen, Rosales and Lopez",Switzerland,Technology,1998-11-18,RegSys,Low
8789,Coffey LLC,France,Technology,1999-09-25,ERP,High
8790,Lloyd-Kelly,Japan,Banking,2018-04-15,ERP,Low
8791,Lawson Inc,Singapore,Insurance,2025-06-16,PartnerFeed,Medium
8792,"Deleon, Taylor and Lewis",Germany,Technology,2022-09-24,RegSys,Low
8793,"Campos, Powell and Griffin",Germany,Insurance,2004-10-11,RegSys,Medium
8794,"Haynes, Oconnor and Cohen",Japan,Manufacturing,1996-09-29,CRM,High
8795,"Smith, Lee and Murphy",United Kingdom,Insurance,2006-09-16,PartnerFeed,High
8796,Turner LLC,India,Technology,2012-03-09,RegSys,High
8797,"Davis, Neal and Hall",United States,Manufacturing,2021-02-12,CRM,Low
8798,Murray Inc,United Kingdom,Banking,2013-03-03,PartnerFeed,Low
8799,Frazier and Sons,India,Technology,2012-02-02,RegSys,Medium
8800,Smith-Vance,United States,Banking,1998-03-09,PartnerFeed,High
8801,"Huang, James and Downs",Switzerland,Manufacturing,1999-12-24,PartnerFeed,Low
8802,Norris Ltd,Germany,Manufacturing,1999-04-23,CRM,High
8803,Howe LLC,Germany,Manufacturing,2021-08-26,ERP,High
8804,Howell-Hamilton,United Kingdom,Banking,2008-04-27,CRM,Low
8805,Huerta-Maldonado,Switzerland,Technology,1999-11-11,CRM,Low
8806,"Sherman, Daniels and Taylor",United Kingdom,Technology,2000-09-12,PartnerFeed,High
8807,Parks-Cooke,India,Technology,1996-11-25,PartnerFeed,Low
8808,Riley-Macdonald,France,Insurance,2008-07-29,CRM,Medium
8809,"Harding, Carr and White",France,Manufacturing,2017-03-01,RegSys,Low
8810,Smith-Mcguire,France,Banking,2006-12-18,ERP,High
8811,Davis Group,Japan,Asset Management,2004-06-30,CRM,Medium
8812,Schroeder LLC,Germany,Manufacturing,2018-05-30,ERP,High
8813,Simmons-Garcia,Germany,Manufacturing,2005-07-14,ERP,Low
8814,Mueller-Keller,Germany,Manufacturing,2002-05-31,RegSys,Low
8815,Carlson-Miller,Japan,Banking,1997-09-14,PartnerFeed,Medium
8816,Cantu and Sons,United Kingdom,Technology,1997-09-30,ERP,Low
8817,Price and Sons,United States,Asset Management,1999-08-17,RegSys,Medium
8818,Thompson-Nelson,United States,Technology,2007-08-21,CRM,High
8819,Matthews-Baker,Japan,Manufacturing,2016-09-19,ERP,Medium
8820,Rodriguez-Levine,India,Banking,2022-05-03,RegSys,Low
8821,"Lowe, Evans and Barber",Germany,Insurance,2010-01-09,PartnerFeed,High
8822,Crawford PLC,Japan,Insurance,2017-06-16,CRM,Low
8823,Jones-Johnson,Germany,Banking,1998-09-05,CRM,High
8824,"Holmes, Martin and Snyder",United States,Asset Management,2022-05-21,RegSys,High
8825,Mccoy and Sons,United Kingdom,Insurance,2025-02-08,RegSys,High
8826,"Carr, Singh and Wells",United Kingdom,Manufacturing,1996-09-16,CRM,Medium
8827,"Parks, Acosta and Robinson",United States,Manufacturing,2023-12-15,ERP,High
8828,Gonzalez-Lane,United States,Banking,2018-10-19,CRM,High
8829,"King, Johnson and Fisher",Germany,Insurance,2022-10-10,CRM,Low
8830,Dougherty LLC,United States,Manufacturing,2000-11-29,ERP,Medium
8831,"Powell, King and Proctor",United States,Asset Management,2005-10-20,RegSys,High
8832,"Jacobs, Flores and Kelly",Japan,Banking,2017-04-25,PartnerFeed,Low
8833,"Conrad, Miller and Robertson",Switzerland,Asset Management,2019-08-07,PartnerFeed,Medium
8834,Murphy and Sons,United Kingdom,Insurance,2019-04-06,PartnerFeed,Medium
8835,Cook and Sons,India,Technology,1997-07-15,RegSys,Medium
8836,Snyder-Watkins,India,Asset Management,2021-03-24,PartnerFeed,Medium
8837,Haynes Group,Switzerland,Insurance,1999-08-22,ERP,High
8838,"Buck, Reynolds and Williams",United States,Technology,2012-01-14,PartnerFeed,High
